meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1235,9515,1,32,2024-05-19T13:45:38.670000+00:00,25.456,28.238,27.019,217.0,254.0,False,80.713,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",294.0
1235,9515,4,32,2024-05-19T13:45:45.344000+00:00,25.444,28.367,27.112,215.0,256.0,False,80.923,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",291.0
1235,9515,16,32,2024-05-19T13:45:48.563000+00:00,25.649,28.069,26.927,213.0,252.0,False,80.645,"[None, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,81,32,2024-05-19T13:45:49.567000+00:00,25.386,28.329,27.124,215.0,258.0,False,80.839,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",290.0
1235,9515,55,32,2024-05-19T13:45:55.602000+00:00,25.582,28.186,26.868,213.0,252.0,False,80.636,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]",284.0
1235,9515,63,32,2024-05-19T13:45:59.093000+00:00,25.808,28.143,27.165,213.0,255.0,False,81.116,"[None, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,11,32,2024-05-19T13:46:00.999000+00:00,25.998,28.547,27.714,212.0,254.0,False,82.259,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,44,32,2024-05-19T13:46:05.599000+00:00,25.67,28.3,27.19,,252.0,False,81.16,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0
1235,9515,18,32,2024-05-19T13:46:06.852000+00:00,26.063,28.915,27.976,209.0,253.0,False,82.954,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,20,32,2024-05-19T13:46:17.104000+00:00,26.841,29.243,27.944,208.0,254.0,False,84.028,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,23,30,2024-05-19T13:46:17.389000+00:00,25.384,28.574,27.396,216.0,255.0,False,81.354,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",285.0
1235,9515,24,32,2024-05-19T13:46:21.173000+00:00,26.411,29.288,28.107,211.0,250.0,False,83.806,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,22,32,2024-05-19T13:46:22.064000+00:00,26.312,29.061,28.164,210.0,248.0,False,83.537,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,27,32,2024-05-19T13:46:23.378000+00:00,26.354,28.979,27.923,208.0,252.0,False,83.256,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,3,32,2024-05-19T13:46:29.567000+00:00,25.614,28.651,27.588,214.0,253.0,False,81.853,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,77,32,2024-05-19T13:46:30.562000+00:00,25.98,28.911,27.782,208.0,251.0,False,82.673,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",284.0
1235,9515,2,32,2024-05-19T13:46:33.640000+00:00,51.056,29.798,27.358,155.0,257.0,True,108.212,"[2064, 2064, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2051, 2049, 2048, 2049, 2049, 2049]",293.0
1235,9515,14,32,2024-05-19T13:46:37.605000+00:00,26.126,28.914,27.648,213.0,254.0,False,82.688,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,31,32,2024-05-19T13:46:38.628000+00:00,26.091,28.68,27.683,211.0,252.0,False,82.454,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049]",283.0
1235,9515,10,32,2024-05-19T13:46:55.914000+00:00,25.965,28.176,27.266,215.0,251.0,False,81.407,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",279.0
1235,9515,1,33,2024-05-19T13:46:59.474000+00:00,25.78,28.264,27.097,207.0,254.0,False,81.141,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1235,9515,4,33,2024-05-19T13:47:06.254000+00:00,25.471,28.174,27.119,,256.0,False,80.764,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0
1235,9515,16,33,2024-05-19T13:47:09.176000+00:00,25.646,27.998,26.945,214.0,253.0,False,80.589,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,81,33,2024-05-19T13:47:10.403000+00:00,25.478,28.158,27.065,219.0,257.0,False,80.701,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2048, 2048, 2048, 2048]",292.0
1235,9515,55,33,2024-05-19T13:47:16.372000+00:00,25.664,28.187,26.873,214.0,251.0,False,80.724,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",285.0
1235,9515,63,33,2024-05-19T13:47:20.330000+00:00,25.749,28.031,27.154,214.0,256.0,False,80.934,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",288.0
1235,9515,11,33,2024-05-19T13:47:23.214000+00:00,26.011,28.574,27.627,,254.0,False,82.212,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,44,33,2024-05-19T13:47:26.737000+00:00,25.705,28.188,27.049,216.0,257.0,False,80.942,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,18,33,2024-05-19T13:47:29.772000+00:00,26.159,28.682,27.807,212.0,255.0,False,82.648,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,23,31,2024-05-19T13:47:38.857000+00:00,25.887,28.576,27.486,,257.0,False,81.949,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,20,33,2024-05-19T13:47:41.127000+00:00,26.367,29.05,27.79,209.0,253.0,False,83.207,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,24,33,2024-05-19T13:47:45.066000+00:00,27.296,29.389,32.743,208.0,250.0,False,89.428,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",285.0
1235,9515,22,33,2024-05-19T13:47:45.627000+00:00,26.01,28.783,27.684,213.0,248.0,False,82.477,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,27,33,2024-05-19T13:47:46.578000+00:00,26.428,29.079,28.054,209.0,253.0,False,83.561,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",289.0
1235,9515,3,33,2024-05-19T13:47:51.461000+00:00,26.089,28.514,27.658,213.0,252.0,False,82.261,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,77,33,2024-05-19T13:47:53.235000+00:00,26.326,28.91,27.792,209.0,250.0,False,83.028,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,14,33,2024-05-19T13:48:00.294000+00:00,26.152,28.838,27.586,215.0,255.0,False,82.576,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]",287.0
1235,9515,31,33,2024-05-19T13:48:01.128000+00:00,25.935,28.818,27.597,,256.0,False,82.35,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049]",295.0
1235,9515,10,33,2024-05-19T13:48:17.235000+00:00,26.005,28.303,27.325,216.0,250.0,False,81.633,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",278.0
1235,9515,1,34,2024-05-19T13:48:20.557000+00:00,25.491,28.155,27.114,212.0,255.0,False,80.76,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",295.0
1235,9515,2,33,2024-05-19T13:48:21.814000+00:00,26.012,28.264,27.184,214.0,254.0,False,81.46,"[2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2051]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]",287.0
1235,9515,4,34,2024-05-19T13:48:27.065000+00:00,25.436,28.243,27.097,219.0,257.0,False,80.776,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0
1235,9515,16,34,2024-05-19T13:48:29.744000+00:00,25.619,28.181,26.926,,254.0,False,80.726,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,81,34,2024-05-19T13:48:31.123000+00:00,25.528,28.316,27.116,,258.0,False,80.96,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0
1235,9515,55,34,2024-05-19T13:48:36.991000+00:00,25.813,28.182,26.853,216.0,254.0,False,80.848,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",286.0
1235,9515,63,34,2024-05-19T13:48:41.186000+00:00,25.791,28.219,27.129,215.0,255.0,False,81.139,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,11,34,2024-05-19T13:48:45.480000+00:00,25.997,28.753,27.715,214.0,255.0,False,82.465,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,44,34,2024-05-19T13:48:47.658000+00:00,25.57,28.263,27.131,218.0,257.0,False,80.964,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]",287.0
1235,9515,18,34,2024-05-19T13:48:52.462000+00:00,26.114,28.888,27.8,214.0,256.0,False,82.802,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,23,32,2024-05-19T13:49:00.805000+00:00,25.845,28.54,27.432,,256.0,False,81.817,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,20,34,2024-05-19T13:49:04.243000+00:00,26.226,28.933,28.063,212.0,254.0,False,83.222,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,22,34,2024-05-19T13:49:07.961000+00:00,26.141,28.686,27.744,214.0,248.0,False,82.571,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,27,34,2024-05-19T13:49:10.319000+00:00,25.941,28.666,28.191,211.0,252.0,False,82.798,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,3,34,2024-05-19T13:49:13.628000+00:00,25.893,28.444,27.463,217.0,255.0,False,81.8,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,24,34,2024-05-19T13:49:14.422000+00:00,49.47,28.484,27.216,211.0,250.0,True,105.17,"[2064, 2064, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]",282.0
1235,9515,77,34,2024-05-19T13:49:16.293000+00:00,26.286,28.767,27.708,212.0,250.0,False,82.761,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,14,34,2024-05-19T13:49:22.922000+00:00,26.537,28.914,27.679,213.0,253.0,False,83.13,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",281.0
1235,9515,31,34,2024-05-19T13:49:23.453000+00:00,26.438,29.034,27.745,,251.0,False,83.217,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,10,34,2024-05-19T13:49:38.955000+00:00,26.101,28.267,27.338,214.0,250.0,False,81.706,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",281.0
1235,9515,1,35,2024-05-19T13:49:41.307000+00:00,25.532,28.176,27.092,217.0,254.0,False,80.8,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",296.0
1235,9515,2,34,2024-05-19T13:49:43.269000+00:00,25.846,28.473,27.288,,253.0,False,81.607,"[None, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]",284.0
1235,9515,4,35,2024-05-19T13:49:47.754000+00:00,25.264,28.249,27.174,,257.0,False,80.687,"[None, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0
1235,9515,16,35,2024-05-19T13:49:50.466000+00:00,25.666,28.158,26.988,213.0,253.0,False,80.812,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,81,35,2024-05-19T13:49:52.063000+00:00,25.551,28.292,27.07,217.0,258.0,False,80.913,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0
1235,9515,55,35,2024-05-19T13:49:57.895000+00:00,25.599,28.224,26.882,214.0,253.0,False,80.705,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",285.0
1235,9515,63,35,2024-05-19T13:50:02.482000+00:00,25.748,28.289,27.172,216.0,253.0,False,81.209,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,11,35,2024-05-19T13:50:07.978000+00:00,25.964,28.782,27.669,,257.0,False,82.415,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",297.0
1235,9515,44,35,2024-05-19T13:50:08.728000+00:00,25.728,28.898,27.539,209.0,255.0,False,82.165,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,18,35,2024-05-19T13:50:15.181000+00:00,25.987,28.803,27.746,215.0,254.0,False,82.536,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,23,33,2024-05-19T13:50:22.609000+00:00,25.923,28.551,27.375,217.0,257.0,False,81.849,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,20,35,2024-05-19T13:50:27.434000+00:00,26.214,28.913,27.818,,254.0,False,82.945,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,22,35,2024-05-19T13:50:30.627000+00:00,26.032,28.683,27.618,216.0,250.0,False,82.333,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,27,35,2024-05-19T13:50:32.949000+00:00,25.975,28.627,27.508,213.0,254.0,False,82.11,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,3,35,2024-05-19T13:50:35.535000+00:00,26.001,28.748,27.494,215.0,256.0,False,82.243,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",288.0
1235,9515,77,35,2024-05-19T13:50:38.966000+00:00,26.154,28.968,27.561,216.0,251.0,False,82.683,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",284.0
1235,9515,14,35,2024-05-19T13:50:46.011000+00:00,26.33,28.864,27.589,215.0,255.0,False,82.783,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",284.0
1235,9515,31,35,2024-05-19T13:50:46.652000+00:00,26.21,29.013,27.686,210.0,250.0,False,82.909,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",282.0
1235,9515,24,35,2024-05-19T13:50:59.699000+00:00,25.887,28.223,27.207,218.0,251.0,False,81.317,"[2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049]",282.0
1235,9515,10,35,2024-05-19T13:51:00.575000+00:00,25.872,30.08,27.434,,249.0,False,83.386,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,1,36,2024-05-19T13:51:02.170000+00:00,25.508,28.082,27.114,218.0,256.0,False,80.704,"[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",297.0
1235,9515,2,35,2024-05-19T13:51:04.923000+00:00,25.854,28.42,27.287,215.0,256.0,False,81.561,"[None, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",289.0
1235,9515,4,36,2024-05-19T13:51:08.529000+00:00,25.258,28.232,27.166,220.0,257.0,False,80.656,"[None, 2048, 2049, 2051, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0
1235,9515,16,36,2024-05-19T13:51:11.331000+00:00,25.563,28.078,26.921,218.0,254.0,False,80.562,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,81,36,2024-05-19T13:51:13.052000+00:00,25.495,28.158,27.031,219.0,258.0,False,80.684,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0
1235,9515,55,36,2024-05-19T13:51:18.553000+00:00,25.587,28.323,26.939,216.0,254.0,False,80.849,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",286.0
1235,9515,63,36,2024-05-19T13:51:23.493000+00:00,25.732,28.066,27.104,217.0,256.0,False,80.902,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,11,36,2024-05-19T13:51:30.409000+00:00,26.69,28.716,27.705,213.0,255.0,False,83.111,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]",296.0
1235,9515,44,36,2024-05-19T13:51:30.921000+00:00,26.525,28.968,27.565,211.0,253.0,False,83.058,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",283.0
1235,9515,18,36,2024-05-19T13:51:37.723000+00:00,25.978,28.782,27.79,214.0,256.0,False,82.55,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,23,34,2024-05-19T13:51:44.467000+00:00,25.815,28.517,27.441,,257.0,False,81.773,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,20,36,2024-05-19T13:51:50.352000+00:00,26.329,29.103,27.743,208.0,255.0,False,83.175,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,22,36,2024-05-19T13:51:52.948000+00:00,26.093,28.817,27.759,214.0,251.0,False,82.669,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,27,36,2024-05-19T13:51:55.214000+00:00,26.117,28.776,27.682,211.0,252.0,False,82.575,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,3,36,2024-05-19T13:51:57.741000+00:00,26.061,28.624,27.563,214.0,256.0,False,82.248,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
